По требованию каких лиц необходимо передавать для проверки водительское удостоверение на право управления транспортным средством соответствующей категории или подкатегории и представлять для проверки страховой полис обязательного страхования гражданской ответственности на бумажном носителе или в виде электронного документа либо его копии на бумажном носителе?<br><br><ol><li>Сотрудника полиции</li><li>Сотрудника Военной автомобильной инспекции</li><li>Любого регулировщика</li><li>Всех перечисленных лиц</li></ol>	"<b>Правильный ответ: 1. Сотрудника полиции</b><hr>Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_2_1/#p2_1_1"" target=""_blank"">2.1.1</a> ПДД обязывает водителя выполнить перечисленные действия только по требованию сотрудника полиции."
"Вам разрешено продолжить движение на перекрёстке?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609166.jpg""><br><ol><li>Только прямо</li><li>Прямо и налево</li><li>Прямо и в обратном направлении</li><li>В любом направлении</li></ol>"	"<b>Правильный ответ: 1. Только прямо</b><hr>В случае установки знака <a href=""https://www.drom.ru/pdd/pdd/sign_4_1_1/"" target=""_blank"">4.1.1</a> «Движение прямо» непосредственно перед пересечением проезжих частей движение разрешается только прямо.
(«Дорожные знаки»)"
"Какие из указанных знаков разрешают разворот?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609168.jpg""><br><ol><li>Только А</li><li>А и В</li><li>Все</li></ol>"	"<b>Правильный ответ: 3. Все</b><hr>Предписывающие знаки, к которым относится знак А – <a href=""https://www.drom.ru/pdd/pdd/sign_4_1_3/"" target=""_blank"">4.1.3</a> «Движение налево», разрешающие поворот налево, разрешают и разворот. Знак В – <a href=""https://www.drom.ru/pdd/pdd/sign_5_7/"" target=""_blank"">5.7.2</a> «Выезд на дорогу с односторонним движением» запрещает поворот направо, но не запрещает производить разворот. Чаще всего и водители, и сотрудники ГИБДД или забывают, или не знают, что знак Б – <a href=""https://www.drom.ru/pdd/pdd/sign_3_18_2/"" target=""_blank"">3.18.2</a> «Поворот налево запрещён» не запрещает производить разворот.
Поэтому все три данных знака разрешают производить маневр – разворот.
(«Дорожные знаки»)"
"Поставить на стоянку указанным на табличке способом можно:<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609170.jpg""><br><ol><li>Только легковые автомобили и мотоциклы</li><li>Все транспортные средства, кроме грузовых автомобилей с разрешенной максимальной массой более 3,5 т</li><li>Любые транспортные средства</li></ol>"	"<b>Правильный ответ: 1. Только легковые автомобили и мотоциклы</b><hr>Табличка <a href=""https://www.drom.ru/pdd/pdd/sign_8_6/"" target=""_blank"">8.6.3</a> «Способ постановки транспортного средства на стоянку» указывает, как должны располагаться легковые автомобили и мотоциклы на краю тротуара в месте, обозначенном знаком <a href=""https://www.drom.ru/pdd/pdd/sign_6_4/"" target=""_blank"">6.4</a> «Парковка (парковочное место)».
(«Дорожные знаки»)"
"Разметкой в виде буквы «А» обозначают?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609171.jpg""><br><ol><li>Специальную полосу для любых автобусов</li><li>Специальную полосу для маршрутных транспортных средств</li><li>Место остановки и стоянки любых автобусов</li></ol>"	"<b>Правильный ответ: 2. Специальную полосу для маршрутных транспортных средств</b><hr>Горизонтальная разметка <a href=""https://www.drom.ru/pdd/pdd/mark_1_23_1/"" target=""_blank"">1.23.1</a> (в виде буквы «А») обозначает специальную полосу для маршрутных транспортных средств, к которым относятся автобусы и троллейбусы, движущиеся по установленным маршрутам с обозначенными остановками. К этой категории не относятся маршрутные такси."
"Разрешено ли Вам движение?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609173.jpg""><br><ol><li>Разрешено прямо и направо</li><li>Разрешено только направо</li><li>Запрещено</li></ol>"	"<b>Правильный ответ: 3. Запрещено</b><hr>Вспоминаем афоризм «спина-стена». Вам движение со стороны спины запрещено.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_6_10/#p6_10"" target=""_blank"">6.10</a> ПДД)"
"Какой опознавательный знак должен быть закреплен на задней части буксируемого механического транспортного средства при отсутствии или неисправности аварийной сигнализации?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609175.jpg""><br><ol><li>А</li><li>Б</li><li>В</li></ol>"	"<b>Правильный ответ: 1. А</b><hr>«А» – знак аварийной остановки.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_7_3/#p7_3"" target=""_blank"">7.3</a> ПДД)"
"На перекрестке Вы намерены повернуть направо. Как Вам следует поступить?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609177.jpg""><br><ol><li>Перестроиться на правую полосу, затем осуществить поворот</li><li>Продолжить движение по левой полосе до перекрёстка, затем повернуть</li><li>Возможны оба варианта действий</li></ol>"	"<b>Правильный ответ: 3. Возможны оба варианта действий</b><hr>Действие знака <a href=""https://www.drom.ru/pdd/pdd/sign_5_15_1/"" target=""_blank"">5.15.1</a> «Направления движения по полосам», установленного перед перекрёстком, распространяется на весь перекрёсток, если другие знаки <a href=""https://www.drom.ru/pdd/pdd/sign_5_15_1/"" target=""_blank"">5.15.1</a> и <a href=""https://www.drom.ru/pdd/pdd/sign_5_15_2/"" target=""_blank"">5.15.2</a>, установленные на нём, не дают иных указаний. Поворот направо разрешается с обеих полос, поэтому допустимы оба варианта.
(«Дорожные знаки»)"
"Кто должен уступить дорогу при одновременном развороте?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609179.jpg""><br><ol><li>Водитель автобуса</li><li>Водитель легкового автомобиля</li><li>В данной ситуации водителям следует действовать по взаимной договоренности</li></ol>"	"<b>Правильный ответ: 1. Водитель автобуса</b><hr>В случаях определения порядка проезда транспортных средств, не оговоренных Правилами, водители руководствуются «правилом правой руки», т.е. у кого помеха справа, тот и уступает. У водителя автобуса помеха справа, уступает дорогу.
(Пункт <a href=""https://www.drom.ru/pdd/pdd/punkt_8_9/#p8_9"" target=""_blank"">8.9</a> ПДД)"
"Кто из водителей занял правильное положение на полосе движения?<br><img src=""https://s.drom.ru/i24227/pdd/tickets/2016/1542609180.jpg""><br><ol><li>Оба</li><li>Только водитель мопеда, занимающего левое положение на полосе движения</li><li>Только водитель мотоцикла, занимающего правое положение на полосе движения</li><li>Никто из водителей</li></ol>"	"<b>Правильный ответ: 3. Только водитель мотоцикла, занимающего правое положение на полосе движения</b><hr>Водители мопедов должны двигаться по правому краю проезжей части в один ряд. Мотоциклисты могут выбирать для движения в населенном пункте любую полосу, при обеспечении безопасного интервала, Правила не запрещают им двигаться по полосе в два ряда.
(Пункты <a href=""https://www.drom.ru/pdd/pdd/punkt_9_4/#p9_4"" target=""_blank"">9.4</a>, <a href=""https://www.drom.ru/pdd/pdd/punkt_24_7/#p24_7"" target=""_blank"">24.7</a> ПДД)"
